Investment Direction,Year,International Trade Basis,FDI Area,FDI Component,FDI Industry,Value,Marker
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,mining-quarrying,152.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,207.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,54.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,metal-and-machinery-products,129.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,5.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,transport-equipment,,disclosive
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,other-manufacturing,39.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,32.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,construction,3.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,250.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,transportation-storage,21.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,information-and-communication,88.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,financial-services,321.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,professional-scientific-technical-services,376.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,63.0,
outward,2019,BPM6,germany,total-net-fdi-earnings-abroad,other-services,-29.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,itis-nil
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,1.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,metal-and-machinery-products,,disclosive
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,other-manufacturing,-5.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,construction,,itis-nil
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,2.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,transportation-storage,,itis-nil
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,information-and-communication,2.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,financial-services,-8.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,professional-scientific-technical-services,1.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,3.0,
outward,2016,BPM6,greece,total-net-fdi-earnings-abroad,other-services,-1.0,
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,itis-nil
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,metal-and-machinery-products,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,other-manufacturing,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,construction,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,4.0,
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,transportation-storage,,itis-nil
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,information-and-communication,,disclosive
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,financial-services,-6.0,
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,professional-scientific-technical-services,4.0,
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,2.0,
outward,2017,BPM6,greece,total-net-fdi-earnings-abroad,other-services,1.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,2.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,metal-and-machinery-products,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,other-manufacturing,3.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,construction,,itis-nil
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,transportation-storage,,disclosive
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,information-and-communication,-4.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,financial-services,-4.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,professional-scientific-technical-services,5.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,2.0,
outward,2018,BPM6,greece,total-net-fdi-earnings-abroad,other-services,1.0,
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,itis-nil
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,5.0,
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,metal-and-machinery-products,,disclosive
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,disclosive
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,other-manufacturing,2.0,
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,construction,,itis-nil
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,disclosive
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,transportation-storage,,itis-nil
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,information-and-communication,-10.0,
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,financial-services,6.0,
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,professional-scientific-technical-services,7.0,
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,,itis-nil
outward,2019,BPM6,greece,total-net-fdi-earnings-abroad,other-services,,disclosive
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,itis-nil
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,textiles-wood-activities,,itis-nil
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,4.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,metal-and-machinery-products,6.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,5.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,other-manufacturing,2.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,construction,-3.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,7.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,transportation-storage,2.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,information-and-communication,13.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,financial-services,49.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,professional-scientific-technical-services,4.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,-2.0,
outward,2016,BPM6,hungary,total-net-fdi-earnings-abroad,other-services,30.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,textiles-wood-activities,,itis-nil
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,metal-and-machinery-products,2.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,3.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,other-manufacturing,1.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,construction,,itis-nil
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,2.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,transportation-storage,2.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,information-and-communication,4.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,financial-services,56.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,professional-scientific-technical-services,-8.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,4.0,
outward,2017,BPM6,hungary,total-net-fdi-earnings-abroad,other-services,14.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,textiles-wood-activities,,itis-nil
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,metal-and-machinery-products,3.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,1.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,transport-equipment,,itis-nil
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,other-manufacturing,3.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,construction,,itis-nil
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,12.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,transportation-storage,9.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,information-and-communication,13.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,financial-services,56.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,professional-scientific-technical-services,7.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,8.0,
outward,2018,BPM6,hungary,total-net-fdi-earnings-abroad,other-services,12.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,textiles-wood-activities,,itis-nil
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,metal-and-machinery-products,1.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,1.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,transport-equipment,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,other-manufacturing,1.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,construction,,itis-nil
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,transportation-storage,-4.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,information-and-communication,5.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,financial-services,49.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,professional-scientific-technical-services,13.0,
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,,disclosive
outward,2019,BPM6,hungary,total-net-fdi-earnings-abroad,other-services,17.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,agriculture-forest-fishing,2.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,textiles-wood-activities,1.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,metal-and-machinery-products,4.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,disclosive
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,transport-equipment,-3.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-manufacturing,30.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,construction,28.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,450.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,transportation-storage,13.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,information-and-communication,112.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,financial-services,376.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,professional-scientific-technical-services,12.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,41.0,
outward,2016,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-services,406.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,agriculture-forest-fishing,1.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,textiles-wood-activities,4.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,metal-and-machinery-products,-18.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,disclosive
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,transport-equipment,,disclosive
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-manufacturing,21.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,,disclosive
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,construction,14.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,352.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,transportation-storage,6.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,information-and-communication,675.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,financial-services,328.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,professional-scientific-technical-services,-57.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,5.0,
outward,2017,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-services,341.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,agriculture-forest-fishing,1.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,mining-quarrying,-2.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,textiles-wood-activities,6.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,metal-and-machinery-products,-25.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,disclosive
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,transport-equipment,1.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-manufacturing,12.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,21.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,construction,26.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,436.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,transportation-storage,7.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,information-and-communication,293.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,financial-services,437.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,professional-scientific-technical-services,23.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,55.0,
outward,2018,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-services,365.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,agriculture-forest-fishing,1.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,mining-quarrying,-5.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,342.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,textiles-wood-activities,4.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,metal-and-machinery-products,-12.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,disclosive
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,transport-equipment,,disclosive
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-manufacturing,9.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,176.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,construction,9.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,353.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,transportation-storage,3.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,information-and-communication,4.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,financial-services,313.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,professional-scientific-technical-services,44.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,71.0,
outward,2019,BPM6,irish-republic,total-net-fdi-earnings-abroad,other-services,288.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,agriculture-forest-fishing,1.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,metal-and-machinery-products,22.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,4.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,transport-equipment,43.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,other-manufacturing,30.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,7.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,construction,5.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,53.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,transportation-storage,,disclosive
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,information-and-communication,,disclosive
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,financial-services,217.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,professional-scientific-technical-services,50.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,25.0,
outward,2016,BPM6,italy,total-net-fdi-earnings-abroad,other-services,45.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,mining-quarrying,72.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,6.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,textiles-wood-activities,10.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,-19.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,metal-and-machinery-products,-9.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,,disclosive
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,transport-equipment,67.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,other-manufacturing,41.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,-2.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,construction,,disclosive
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,27.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,transportation-storage,,disclosive
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,information-and-communication,-19.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,financial-services,224.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,professional-scientific-technical-services,-39.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,24.0,
outward,2017,BPM6,italy,total-net-fdi-earnings-abroad,other-services,62.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,agriculture-forest-fishing,,disclosive
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,textiles-wood-activities,,disclosive
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,-87.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,metal-and-machinery-products,24.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,computer-electronic-and-optical-products,5.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,transport-equipment,12.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,other-manufacturing,65.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,electricity-gas-water-and-waste,1.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,construction,,disclosive
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,51.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,transportation-storage,,disclosive
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,information-and-communication,6.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,financial-services,-10.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,professional-scientific-technical-services,81.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,administrative-and-support-service-activities,36.0,
outward,2018,BPM6,italy,total-net-fdi-earnings-abroad,other-services,65.0,
outward,2019,BPM6,italy,total-net-fdi-earnings-abroad,agriculture-forest-fishing,1.0,
outward,2019,BPM6,italy,total-net-fdi-earnings-abroad,mining-quarrying,,disclosive
