Year,NUTS Geography,HMRC Partner Geography,Flow Directions,SITC 4,Value,Marker
2019,nuts2/UKN0,NZ,imports,all,106,
2019,nuts2/UKN0,other-asia-and-oceania,imports,all,139,
2019,nuts2/UKN0,other-eastern-europe,imports,all,26,
2019,nuts2/UKN0,other-latin-america-and-caribbean,imports,all,40,
2019,nuts2/UKN0,other-middle-east-and-north-africa,imports,all,32,
2019,nuts2/UKN0,other-sub-saharan-africa,imports,all,54,
2019,nuts2/UKD6,IS,imports,all,31,
2019,nuts2/UKD6,NO,imports,all,194,
2019,nuts2/UKD6,CH,imports,all,355,
2019,nuts2/UKD6,TR,imports,all,407,
2019,nuts2/UKD6,UA,imports,all,31,
2019,nuts2/UKD6,RU,imports,all,46,
2019,nuts2/UKD6,MK,imports,all,10,
2019,nuts2/UKD6,XS,imports,all,42,
2019,nuts2/UKD6,MA,imports,all,45,
2019,nuts2/UKD6,DZ,imports,all,7,
2019,nuts2/UKD6,EG,imports,all,65,
2019,nuts2/UKD6,NG,imports,all,21,
2019,nuts2/UKD6,ZA,imports,all,141,
2019,nuts2/UKD6,US,imports,all,1312,
2019,nuts2/UKD6,CA,imports,all,367,
2019,nuts2/UKD6,MX,imports,all,71,
2019,nuts2/UKD6,CR,imports,all,6,
2019,nuts2/UKD6,CO,imports,all,24,
2019,nuts2/UKD6,EC,imports,all,10,
2019,nuts2/UKD6,PE,imports,all,29,
2019,nuts2/UKD6,BR,imports,all,86,
2019,nuts2/UKD6,CL,imports,all,45,
2019,nuts2/UKD6,UY,imports,all,15,
2019,nuts2/UKD6,AR,imports,all,35,
2019,nuts2/UKD6,LB,imports,all,11,
2019,nuts2/UKD6,IL,imports,all,167,
2019,nuts2/UKD6,SA,imports,all,44,
2019,nuts2/UKD6,KW,imports,all,14,
2019,nuts2/UKD6,BH,imports,all,20,
2019,nuts2/UKD6,QA,imports,all,39,
2019,nuts2/UKD6,AE,imports,all,140,
2019,nuts2/UKD6,OM,imports,all,21,
2019,nuts2/UKD6,PK,imports,all,103,
2019,nuts2/UKD6,IN,imports,all,507,
2019,nuts2/UKD6,BD,imports,all,86,
2019,nuts2/UKD6,LK,imports,all,66,
2019,nuts2/UKD6,TH,imports,all,188,
2019,nuts2/UKD6,VN,imports,all,203,
2019,nuts2/UKD6,ID,imports,all,140,
2019,nuts2/UKD6,MY,imports,all,142,
2019,nuts2/UKD6,SG,imports,all,153,
2019,nuts2/UKD6,CN,imports,all,1316,
2019,nuts2/UKD6,KR,imports,all,211,
2019,nuts2/UKD6,JP,imports,all,249,
2019,nuts2/UKD6,TW,imports,all,327,
2019,nuts2/UKD6,HK,imports,all,665,
2019,nuts2/UKD6,AU,imports,all,207,
2019,nuts2/UKD6,NZ,imports,all,79,
2019,nuts2/UKD6,other-asia-and-oceania,imports,all,154,
2019,nuts2/UKD6,other-eastern-europe,imports,all,35,
2019,nuts2/UKD6,other-middle-east-and-north-africa,imports,all,40,
2019,nuts2/UKD6,other-sub-saharan-africa,imports,all,50,
2019,nuts2/UKD1,IS,imports,all,10,
2019,nuts2/UKD1,NO,imports,all,116,
2019,nuts2/UKD1,CH,imports,all,175,
2019,nuts2/UKD1,TR,imports,all,197,
2019,nuts2/UKD1,UA,imports,all,22,
2019,nuts2/UKD1,RU,imports,all,27,
2019,nuts2/UKD1,MA,imports,all,29,
2019,nuts2/UKD1,EG,imports,all,51,
2019,nuts2/UKD1,ZA,imports,all,92,
2019,nuts2/UKD1,US,imports,all,570,
2019,nuts2/UKD1,CA,imports,all,191,
2019,nuts2/UKD1,CO,imports,all,15,
2019,nuts2/UKD1,BR,imports,all,64,
2019,nuts2/UKD1,CL,imports,all,39,
2019,nuts2/UKD1,AR,imports,all,25,
2019,nuts2/UKD1,IL,imports,all,65,
2019,nuts2/UKD1,SA,imports,all,24,
2019,nuts2/UKD1,KW,imports,all,7,
2019,nuts2/UKD1,BH,imports,all,12,
2019,nuts2/UKD1,QA,imports,all,25,
2019,nuts2/UKD1,AE,imports,all,73,
2019,nuts2/UKD1,OM,imports,all,11,
2019,nuts2/UKD1,PK,imports,all,65,
2019,nuts2/UKD1,IN,imports,all,220,
2019,nuts2/UKD1,BD,imports,all,68,
2019,nuts2/UKD1,LK,imports,all,50,
2019,nuts2/UKD1,TH,imports,all,93,
2019,nuts2/UKD1,VN,imports,all,126,
2019,nuts2/UKD1,ID,imports,all,82,
2019,nuts2/UKD1,MY,imports,all,86,
2019,nuts2/UKD1,SG,imports,all,88,
2019,nuts2/UKD1,CN,imports,all,475,
2019,nuts2/UKD1,KR,imports,all,102,
2019,nuts2/UKD1,JP,imports,all,116,
2019,nuts2/UKD1,TW,imports,all,154,
2019,nuts2/UKD1,HK,imports,all,292,
2019,nuts2/UKD1,AU,imports,all,117,
2019,nuts2/UKD1,NZ,imports,all,57,
2019,nuts2/UKD1,other-asia-and-oceania,imports,all,89,
2019,nuts2/UKD1,other-sub-saharan-africa,imports,all,38,
2019,nuts2/UKD3,IS,imports,all,42,
2019,nuts2/UKD3,NO,imports,all,296,
2019,nuts2/UKD3,CH,imports,all,637,
2019,nuts2/UKD3,TR,imports,all,955,
2019,nuts2/UKD3,UA,imports,all,57,
2019,nuts2/UKD3,RU,imports,all,89,
2019,nuts2/UKD3,GE,imports,all,12,
2019,nuts2/UKD3,AZ,imports,all,7,
2019,nuts2/UKD3,MK,imports,all,28,
2019,nuts2/UKD3,XS,imports,all,77,
2019,nuts2/UKD3,MA,imports,all,78,
2019,nuts2/UKD3,DZ,imports,all,7,
2019,nuts2/UKD3,EG,imports,all,117,
2019,nuts2/UKD3,GH,imports,all,22,
2019,nuts2/UKD3,NG,imports,all,46,
2019,nuts2/UKD3,GQ,imports,all,5,
2019,nuts2/UKD3,AO,imports,all,8,
2019,nuts2/UKD3,KE,imports,all,34,
2019,nuts2/UKD3,MU,imports,all,33,
2019,nuts2/UKD3,ZA,imports,all,244,
2019,nuts2/UKD3,US,imports,all,2622,
2019,nuts2/UKD3,CA,imports,all,646,
2019,nuts2/UKD3,MX,imports,all,126,
2019,nuts2/UKD3,GT,imports,all,14,
2019,nuts2/UKD3,HN,imports,all,10,
2019,nuts2/UKD3,CR,imports,all,18,
2019,nuts2/UKD3,PA,imports,all,21,
2019,nuts2/UKD3,DO,imports,all,18,
2019,nuts2/UKD3,TT,imports,all,11,
2019,nuts2/UKD3,CO,imports,all,41,
2019,nuts2/UKD3,EC,imports,all,19,
2019,nuts2/UKD3,PE,imports,all,36,
2019,nuts2/UKD3,BR,imports,all,176,
2019,nuts2/UKD3,CL,imports,all,57,
2019,nuts2/UKD3,AR,imports,all,53,
2019,nuts2/UKD3,LB,imports,all,25,
2019,nuts2/UKD3,IL,imports,all,311,
2019,nuts2/UKD3,SA,imports,all,88,
2019,nuts2/UKD3,KW,imports,all,28,
2019,nuts2/UKD3,BH,imports,all,28,
2019,nuts2/UKD3,QA,imports,all,56,
2019,nuts2/UKD3,AE,imports,all,320,
2019,nuts2/UKD3,OM,imports,all,50,
2019,nuts2/UKD3,PK,imports,all,628,
2019,nuts2/UKD3,IN,imports,all,1080,
2019,nuts2/UKD3,BD,imports,all,184,
2019,nuts2/UKD3,LK,imports,all,117,
2019,nuts2/UKD3,TH,imports,all,372,
2019,nuts2/UKD3,VN,imports,all,341,
2019,nuts2/UKD3,ID,imports,all,256,
2019,nuts2/UKD3,MY,imports,all,279,
2019,nuts2/UKD3,SG,imports,all,303,
2019,nuts2/UKD3,CN,imports,all,6039,
2019,nuts2/UKD3,KR,imports,all,742,
2019,nuts2/UKD3,JP,imports,all,524,
2019,nuts2/UKD3,TW,imports,all,682,
2019,nuts2/UKD3,HK,imports,all,2410,
2019,nuts2/UKD3,AU,imports,all,406,
2019,nuts2/UKD3,NZ,imports,all,131,
2019,nuts2/UKD3,other-asia-and-oceania,imports,all,255,
2019,nuts2/UKD3,other-eastern-europe,imports,all,49,
2019,nuts2/UKD3,other-latin-america-and-caribbean,imports,all,70,
2019,nuts2/UKD3,other-middle-east-and-north-africa,imports,all,71,
2019,nuts2/UKD3,other-sub-saharan-africa,imports,all,88,
2019,nuts2/UKD4,IS,imports,all,29,
2019,nuts2/UKD4,NO,imports,all,165,
2019,nuts2/UKD4,CH,imports,all,313,
2019,nuts2/UKD4,TR,imports,all,473,
2019,nuts2/UKD4,UA,imports,all,35,
2019,nuts2/UKD4,RU,imports,all,50,
2019,nuts2/UKD4,AZ,imports,all,6,
2019,nuts2/UKD4,MK,imports,all,11,
2019,nuts2/UKD4,XS,imports,all,38,
2019,nuts2/UKD4,MA,imports,all,49,
2019,nuts2/UKD4,EG,imports,all,73,
2019,nuts2/UKD4,GH,imports,all,11,
2019,nuts2/UKD4,NG,imports,all,20,
2019,nuts2/UKD4,CM,imports,all,8,
2019,nuts2/UKD4,ET,imports,all,6,
2019,nuts2/UKD4,KE,imports,all,15,
2019,nuts2/UKD4,ZA,imports,all,132,
2019,nuts2/UKD4,US,imports,all,1278,
2019,nuts2/UKD4,CA,imports,all,347,
2019,nuts2/UKD4,MX,imports,all,65,
2019,nuts2/UKD4,CR,imports,all,6,
2019,nuts2/UKD4,CO,imports,all,16,
2019,nuts2/UKD4,PE,imports,all,17,
2019,nuts2/UKD4,BR,imports,all,96,
2019,nuts2/UKD4,CL,imports,all,38,
2019,nuts2/UKD4,AR,imports,all,35,
2019,nuts2/UKD4,IL,imports,all,138,
2019,nuts2/UKD4,SA,imports,all,44,
2019,nuts2/UKD4,KW,imports,all,7,
2019,nuts2/UKD4,BH,imports,all,18,
2019,nuts2/UKD4,QA,imports,all,27,
2019,nuts2/UKD4,AE,imports,all,133,
2019,nuts2/UKD4,OM,imports,all,25,
2019,nuts2/UKD4,PK,imports,all,174,
2019,nuts2/UKD4,IN,imports,all,541,
2019,nuts2/UKD4,BD,imports,all,92,
2019,nuts2/UKD4,LK,imports,all,72,
2019,nuts2/UKD4,TH,imports,all,164,
2019,nuts2/UKD4,VN,imports,all,187,
2019,nuts2/UKD4,ID,imports,all,128,
2019,nuts2/UKD4,MY,imports,all,165,
2019,nuts2/UKD4,SG,imports,all,146,
2019,nuts2/UKD4,CN,imports,all,1634,
2019,nuts2/UKD4,KR,imports,all,228,
2019,nuts2/UKD4,JP,imports,all,222,
2019,nuts2/UKD4,TW,imports,all,364,
2019,nuts2/UKD4,HK,imports,all,685,
2019,nuts2/UKD4,AU,imports,all,182,
2019,nuts2/UKD4,NZ,imports,all,77,
2019,nuts2/UKD4,other-asia-and-oceania,imports,all,126,
2019,nuts2/UKD4,other-eastern-europe,imports,all,28,
2019,nuts2/UKD4,other-middle-east-and-north-africa,imports,all,40,
2019,nuts2/UKD4,other-sub-saharan-africa,imports,all,52,
2019,nuts2/UKD7,IS,imports,all,25,
2019,nuts2/UKD7,NO,imports,all,198,
2019,nuts2/UKD7,CH,imports,all,337,
2019,nuts2/UKD7,TR,imports,all,391,
2019,nuts2/UKD7,UA,imports,all,33,
2019,nuts2/UKD7,RU,imports,all,58,
2019,nuts2/UKD7,XS,imports,all,41,
2019,nuts2/UKD7,MA,imports,all,49,
2019,nuts2/UKD7,DZ,imports,all,5,
2019,nuts2/UKD7,EG,imports,all,66,
2019,nuts2/UKD7,GH,imports,all,13,
2019,nuts2/UKD7,ET,imports,all,6,
2019,nuts2/UKD7,KE,imports,all,20,
2019,nuts2/UKD7,TZ,imports,all,6,
2019,nuts2/UKD7,MU,imports,all,22,
2019,nuts2/UKD7,ZA,imports,all,148,
2019,nuts2/UKD7,US,imports,all,1168,
2019,nuts2/UKD7,CA,imports,all,348,
2019,nuts2/UKD7,MX,imports,all,79,
2019,nuts2/UKD7,GT,imports,all,18,
2019,nuts2/UKD7,HN,imports,all,11,
2019,nuts2/UKD7,CR,imports,all,10,
2019,nuts2/UKD7,PA,imports,all,14,
2019,nuts2/UKD7,CO,imports,all,25,
2019,nuts2/UKD7,EC,imports,all,13,
2019,nuts2/UKD7,PE,imports,all,27,
2019,nuts2/UKD7,BR,imports,all,100,
2019,nuts2/UKD7,CL,imports,all,46,
2019,nuts2/UKD7,UY,imports,all,12,
2019,nuts2/UKD7,AR,imports,all,53,
2019,nuts2/UKD7,IL,imports,all,150,
2019,nuts2/UKD7,SA,imports,all,41,
2019,nuts2/UKD7,KW,imports,all,10,
2019,nuts2/UKD7,BH,imports,all,14,
2019,nuts2/UKD7,QA,imports,all,27,
2019,nuts2/UKD7,AE,imports,all,110,
2019,nuts2/UKD7,PK,imports,all,117,
2019,nuts2/UKD7,IN,imports,all,457,
2019,nuts2/UKD7,BD,imports,all,87,
2019,nuts2/UKD7,LK,imports,all,71,
2019,nuts2/UKD7,TH,imports,all,186,
2019,nuts2/UKD7,VN,imports,all,191,
2019,nuts2/UKD7,ID,imports,all,137,
2019,nuts2/UKD7,MY,imports,all,142,
2019,nuts2/UKD7,SG,imports,all,153,
2019,nuts2/UKD7,CN,imports,all,1794,
2019,nuts2/UKD7,KR,imports,all,288,
2019,nuts2/UKD7,JP,imports,all,252,
2019,nuts2/UKD7,TW,imports,all,277,
2019,nuts2/UKD7,HK,imports,all,802,
2019,nuts2/UKD7,AU,imports,all,216,
2019,nuts2/UKD7,NZ,imports,all,77,
2019,nuts2/UKD7,other-asia-and-oceania,imports,all,143,
2019,nuts2/UKD7,other-eastern-europe,imports,all,30,
2019,nuts2/UKD7,other-latin-america-and-caribbean,imports,all,49,
2019,nuts2/UKD7,other-middle-east-and-north-africa,imports,all,38,
2019,nuts2/UKD7,other-sub-saharan-africa,imports,all,62,
2019,nuts2/UKM7,IS,imports,all,48,
2019,nuts2/UKM7,NO,imports,all,344,
2019,nuts2/UKM7,CH,imports,all,466,
2019,nuts2/UKM7,TR,imports,all,425,
2019,nuts2/UKM7,UA,imports,all,42,
2019,nuts2/UKM7,RU,imports,all,87,
2019,nuts2/UKM7,GE,imports,all,12,
2019,nuts2/UKM7,AZ,imports,all,18,
2019,nuts2/UKM7,KZ,imports,all,27,
2019,nuts2/UKM7,MK,imports,all,16,
2019,nuts2/UKM7,XS,imports,all,54,
2019,nuts2/UKM7,MA,imports,all,57,
2019,nuts2/UKM7,DZ,imports,all,13,
2019,nuts2/UKM7,EG,imports,all,97,
2019,nuts2/UKM7,GH,imports,all,28,
2019,nuts2/UKM7,NG,imports,all,41,
2019,nuts2/UKM7,GQ,imports,all,9,
2019,nuts2/UKM7,AO,imports,all,20,
2019,nuts2/UKM7,ET,imports,all,9,
2019,nuts2/UKM7,KE,imports,all,25,
2019,nuts2/UKM7,MU,imports,all,28,
2019,nuts2/UKM7,ZA,imports,all,199,
2019,nuts2/UKM7,US,imports,all,1719,
2019,nuts2/UKM7,CA,imports,all,519,
2019,nuts2/UKM7,MX,imports,all,100,
2019,nuts2/UKM7,GT,imports,all,14,
2019,nuts2/UKM7,HN,imports,all,9,
2019,nuts2/UKM7,CR,imports,all,13,
2019,nuts2/UKM7,PA,imports,all,22,
2019,nuts2/UKM7,DO,imports,all,14,
2019,nuts2/UKM7,TT,imports,all,23,
2019,nuts2/UKM7,CO,imports,all,37,
2019,nuts2/UKM7,VE,imports,all,6,
2019,nuts2/UKM7,EC,imports,all,15,
2019,nuts2/UKM7,PE,imports,all,36,
2019,nuts2/UKM7,BR,imports,all,128,
2019,nuts2/UKM7,CL,imports,all,58,
2019,nuts2/UKM7,UY,imports,all,18,
2019,nuts2/UKM7,AR,imports,all,52,
2019,nuts2/UKM7,IL,imports,all,205,
2019,nuts2/UKM7,SA,imports,all,73,
2019,nuts2/UKM7,KW,imports,all,26,
2019,nuts2/UKM7,BH,imports,all,27,
2019,nuts2/UKM7,QA,imports,all,64,
2019,nuts2/UKM7,AE,imports,all,206,
2019,nuts2/UKM7,OM,imports,all,43,
2019,nuts2/UKM7,PK,imports,all,128,
2019,nuts2/UKM7,IN,imports,all,556,
2019,nuts2/UKM7,BD,imports,all,96,
2019,nuts2/UKM7,LK,imports,all,72,
2019,nuts2/UKM7,TH,imports,all,222,
2019,nuts2/UKM7,VN,imports,all,203,
2019,nuts2/UKM7,ID,imports,all,151,
2019,nuts2/UKM7,MY,imports,all,196,
2019,nuts2/UKM7,SG,imports,all,270,
2019,nuts2/UKM7,CN,imports,all,1396,
2019,nuts2/UKM7,KR,imports,all,281,
2019,nuts2/UKM7,JP,imports,all,341,
2019,nuts2/UKM7,TW,imports,all,384,
2019,nuts2/UKM7,HK,imports,all,771,
2019,nuts2/UKM7,AU,imports,all,352,
2019,nuts2/UKM7,NZ,imports,all,132,
2019,nuts2/UKM7,other-asia-and-oceania,imports,all,183,
2019,nuts2/UKM7,other-eastern-europe,imports,all,47,
2019,nuts2/UKM7,other-latin-america-and-caribbean,imports,all,62,
2019,nuts2/UKM7,other-middle-east-and-north-africa,imports,all,51,
2019,nuts2/UKM7,other-sub-saharan-africa,imports,all,82,
2019,nuts2/UKM7,other-western-europe,imports,all,20,
2019,nuts2/UKM6,IS,imports,all,36,
2019,nuts2/UKM6,NO,imports,all,237,
2019,nuts2/UKM6,CH,imports,all,163,
2019,nuts2/UKM6,TR,imports,all,157,
2019,nuts2/UKM6,RU,imports,all,33,
2019,nuts2/UKM6,XS,imports,all,23,
2019,nuts2/UKM6,EG,imports,all,37,
2019,nuts2/UKM6,ET,imports,all,5,
2019,nuts2/UKM6,ZA,imports,all,70,
2019,nuts2/UKM6,US,imports,all,566,
2019,nuts2/UKM6,CA,imports,all,192,
2019,nuts2/UKM6,MX,imports,all,40,
2019,nuts2/UKM6,GT,imports,all,7,
2019,nuts2/UKM6,CO,imports,all,18,
2019,nuts2/UKM6,BR,imports,all,53,
2019,nuts2/UKM6,CL,imports,all,36,
2019,nuts2/UKM6,AR,imports,all,25,
2019,nuts2/UKM6,IL,imports,all,65,
2019,nuts2/UKM6,SA,imports,all,28,
2019,nuts2/UKM6,KW,imports,all,8,
2019,nuts2/UKM6,BH,imports,all,10,
2019,nuts2/UKM6,AE,imports,all,64,
2019,nuts2/UKM6,PK,imports,all,61,
2019,nuts2/UKM6,IN,imports,all,196,
2019,nuts2/UKM6,BD,imports,all,50,
2019,nuts2/UKM6,LK,imports,all,39,
2019,nuts2/UKM6,TH,imports,all,86,
2019,nuts2/UKM6,VN,imports,all,92,
2019,nuts2/UKM6,ID,imports,all,60,
2019,nuts2/UKM6,MY,imports,all,73,
2019,nuts2/UKM6,SG,imports,all,86,
2019,nuts2/UKM6,CN,imports,all,435,
2019,nuts2/UKM6,KR,imports,all,107,
2019,nuts2/UKM6,JP,imports,all,110,
2019,nuts2/UKM6,TW,imports,all,131,
2019,nuts2/UKM6,HK,imports,all,237,
2019,nuts2/UKM6,AU,imports,all,124,
2019,nuts2/UKM6,NZ,imports,all,57,
2019,nuts2/UKM6,other-asia-and-oceania,imports,all,78,
2019,nuts2/UKM6,other-latin-america-and-caribbean,imports,all,33,
2019,nuts2/UKM6,other-western-europe,imports,all,13,
2019,nuts2/UKM5,IS,imports,all,37,
2019,nuts2/UKM5,NO,imports,all,585,
2019,nuts2/UKM5,CH,imports,all,246,
2019,nuts2/UKM5,TR,imports,all,247,
2019,nuts2/UKM5,UA,imports,all,36,
2019,nuts2/UKM5,RU,imports,all,57,
2019,nuts2/UKM5,AZ,imports,all,45,
2019,nuts2/UKM5,KZ,imports,all,33,
2019,nuts2/UKM5,XS,imports,all,34,
2019,nuts2/UKM5,MA,imports,all,34,
2019,nuts2/UKM5,DZ,imports,all,9,
2019,nuts2/UKM5,EG,imports,all,91,
2019,nuts2/UKM5,CI,imports,all,18,
2019,nuts2/UKM5,GH,imports,all,47,
2019,nuts2/UKM5,NG,imports,all,63,
2019,nuts2/UKM5,CM,imports,all,12,
2019,nuts2/UKM5,GQ,imports,all,15,
2019,nuts2/UKM5,CD,imports,all,20,
2019,nuts2/UKM5,AO,imports,all,44,
2019,nuts2/UKM5,ZA,imports,all,123,
2019,nuts2/UKM5,US,imports,all,1058,
2019,nuts2/UKM5,CA,imports,all,375,
2019,nuts2/UKM5,MX,imports,all,88,
2019,nuts2/UKM5,TT,imports,all,39,
2019,nuts2/UKM5,CO,imports,all,30,
2019,nuts2/UKM5,VE,imports,all,5,
2019,nuts2/UKM5,EC,imports,all,13,
2019,nuts2/UKM5,PE,imports,all,19,
2019,nuts2/UKM5,BR,imports,all,104,
2019,nuts2/UKM5,CL,imports,all,32,
2019,nuts2/UKM5,AR,imports,all,35,
2019,nuts2/UKM5,IQ,imports,all,12,
2019,nuts2/UKM5,IL,imports,all,117,
2019,nuts2/UKM5,SA,imports,all,80,
2019,nuts2/UKM5,KW,imports,all,25,
2019,nuts2/UKM5,BH,imports,all,19,
2019,nuts2/UKM5,QA,imports,all,73,
2019,nuts2/UKM5,AE,imports,all,227,
2019,nuts2/UKM5,OM,imports,all,37,
2019,nuts2/UKM5,PK,imports,all,79,
2019,nuts2/UKM5,IN,imports,all,308,
2019,nuts2/UKM5,BD,imports,all,60,
2019,nuts2/UKM5,LK,imports,all,52,
2019,nuts2/UKM5,TH,imports,all,130,
2019,nuts2/UKM5,VN,imports,all,139,
2019,nuts2/UKM5,ID,imports,all,106,
2019,nuts2/UKM5,MY,imports,all,159,
2019,nuts2/UKM5,SG,imports,all,258,
2019,nuts2/UKM5,CN,imports,all,634,
2019,nuts2/UKM5,KR,imports,all,197,
2019,nuts2/UKM5,JP,imports,all,187,
2019,nuts2/UKM5,TW,imports,all,195,
2019,nuts2/UKM5,HK,imports,all,338,
2019,nuts2/UKM5,AU,imports,all,242,
2019,nuts2/UKM5,NZ,imports,all,74,
2019,nuts2/UKM5,other-asia-and-oceania,imports,all,123,
2019,nuts2/UKM5,other-latin-america-and-caribbean,imports,all,49,
2019,nuts2/UKM5,other-middle-east-and-north-africa,imports,all,48,
2019,nuts2/UKM5,other-sub-saharan-africa,imports,all,84,
2019,nuts2/sc-energy,NO,imports,all,,not-applicable
2019,nuts2/UKM9,IS,imports,all,25,
2019,nuts2/UKM9,NO,imports,all,138,
2019,nuts2/UKM9,CH,imports,all,208,
2019,nuts2/UKM9,TR,imports,all,234,
2019,nuts2/UKM9,RU,imports,all,41,
2019,nuts2/UKM9,AZ,imports,all,5,
2019,nuts2/UKM9,KZ,imports,all,7,
2019,nuts2/UKM9,MK,imports,all,7,
2019,nuts2/UKM9,XS,imports,all,29,
2019,nuts2/UKM9,MA,imports,all,33,
2019,nuts2/UKM9,EG,imports,all,46,
2019,nuts2/UKM9,AO,imports,all,5,
2019,nuts2/UKM9,ET,imports,all,8,
2019,nuts2/UKM9,KE,imports,all,12,
2019,nuts2/UKM9,ZA,imports,all,96,
2019,nuts2/UKM9,US,imports,all,697,
2019,nuts2/UKM9,CA,imports,all,210,
2019,nuts2/UKM9,MX,imports,all,50,
2019,nuts2/UKM9,CR,imports,all,8,
2019,nuts2/UKM9,TT,imports,all,8,
2019,nuts2/UKM9,EC,imports,all,8,
2019,nuts2/UKM9,PE,imports,all,15,
2019,nuts2/UKM9,BR,imports,all,79,
2019,nuts2/UKM9,CL,imports,all,43,
2019,nuts2/UKM9,AR,imports,all,24,
2019,nuts2/UKM9,IL,imports,all,97,
2019,nuts2/UKM9,SA,imports,all,30,
2019,nuts2/UKM9,KW,imports,all,8,
2019,nuts2/UKM9,BH,imports,all,13,
2019,nuts2/UKM9,QA,imports,all,26,
2019,nuts2/UKM9,AE,imports,all,82,
2019,nuts2/UKM9,OM,imports,all,20,
2019,nuts2/UKM9,PK,imports,all,85,
2019,nuts2/UKM9,IN,imports,all,262,
2019,nuts2/UKM9,BD,imports,all,60,
2019,nuts2/UKM9,LK,imports,all,48,
2019,nuts2/UKM9,TH,imports,all,134,
2019,nuts2/UKM9,VN,imports,all,119,
2019,nuts2/UKM9,ID,imports,all,84,
2019,nuts2/UKM9,MY,imports,all,95,
2019,nuts2/UKM9,SG,imports,all,103,
2019,nuts2/UKM9,CN,imports,all,660,
2019,nuts2/UKM9,KR,imports,all,124,
2019,nuts2/UKM9,JP,imports,all,155,
2019,nuts2/UKM9,TW,imports,all,189,
2019,nuts2/UKM9,HK,imports,all,352,
2019,nuts2/UKM9,AU,imports,all,135,
2019,nuts2/UKM9,NZ,imports,all,67,
2019,nuts2/UKM9,other-asia-and-oceania,imports,all,94,
2019,nuts2/UKM9,other-eastern-europe,imports,all,26,
2019,nuts2/UKM9,other-latin-america-and-caribbean,imports,all,32,
2019,nuts2/UKM9,other-middle-east-and-north-africa,imports,all,27,
2019,nuts2/UKM8,IS,imports,all,37,
2019,nuts2/UKM8,NO,imports,all,270,
2019,nuts2/UKM8,CH,imports,all,416,
2019,nuts2/UKM8,TR,imports,all,436,
2019,nuts2/UKM8,UA,imports,all,44,
2019,nuts2/UKM8,RU,imports,all,69,
2019,nuts2/UKM8,GE,imports,all,8,
2019,nuts2/UKM8,KZ,imports,all,21,
2019,nuts2/UKM8,XS,imports,all,51,
2019,nuts2/UKM8,MA,imports,all,50,
2019,nuts2/UKM8,EG,imports,all,73,
2019,nuts2/UKM8,NG,imports,all,38,
2019,nuts2/UKM8,CM,imports,all,7,
2019,nuts2/UKM8,AO,imports,all,12,
2019,nuts2/UKM8,ET,imports,all,11,
2019,nuts2/UKM8,KE,imports,all,28,
2019,nuts2/UKM8,MU,imports,all,29,
2019,nuts2/UKM8,ZA,imports,all,173,
2019,nuts2/UKM8,US,imports,all,1413,
2019,nuts2/UKM8,CA,imports,all,430,
2019,nuts2/UKM8,MX,imports,all,98,
2019,nuts2/UKM8,GT,imports,all,14,
2019,nuts2/UKM8,CR,imports,all,10,
2019,nuts2/UKM8,CO,imports,all,31,
2019,nuts2/UKM8,PE,imports,all,24,
2019,nuts2/UKM8,BR,imports,all,104,
2019,nuts2/UKM8,CL,imports,all,52,
2019,nuts2/UKM8,UY,imports,all,17,
2019,nuts2/UKM8,AR,imports,all,50,
2019,nuts2/UKM8,LB,imports,all,18,
2019,nuts2/UKM8,IL,imports,all,175,
2019,nuts2/UKM8,SA,imports,all,59,
2019,nuts2/UKM8,KW,imports,all,20,
2019,nuts2/UKM8,BH,imports,all,23,
2019,nuts2/UKM8,QA,imports,all,56,
2019,nuts2/UKM8,AE,imports,all,188,
2019,nuts2/UKM8,OM,imports,all,35,
2019,nuts2/UKM8,PK,imports,all,148,
2019,nuts2/UKM8,IN,imports,all,469,
2019,nuts2/UKM8,BD,imports,all,88,
2019,nuts2/UKM8,LK,imports,all,70,
2019,nuts2/UKM8,TH,imports,all,206,
2019,nuts2/UKM8,VN,imports,all,208,
2019,nuts2/UKM8,ID,imports,all,139,
2019,nuts2/UKM8,MY,imports,all,170,
2019,nuts2/UKM8,SG,imports,all,227,
2019,nuts2/UKM8,CN,imports,all,1317,
2019,nuts2/UKM8,KR,imports,all,258,
2019,nuts2/UKM8,JP,imports,all,289,
2019,nuts2/UKM8,TW,imports,all,340,
2019,nuts2/UKM8,HK,imports,all,693,
2019,nuts2/UKM8,AU,imports,all,270,
2019,nuts2/UKM8,NZ,imports,all,110,
2019,nuts2/UKM8,other-asia-and-oceania,imports,all,165,
2019,nuts2/UKM8,other-eastern-europe,imports,all,35,
2019,nuts2/UKM8,other-latin-america-and-caribbean,imports,all,57,
2019,nuts2/UKM8,other-middle-east-and-north-africa,imports,all,43,
2019,nuts2/UKM8,other-sub-saharan-africa,imports,all,68,
2019,nuts2/UKJ1,IS,imports,all,56,
2019,nuts2/UKJ1,NO,imports,all,449,
2019,nuts2/UKJ1,CH,imports,all,932,
2019,nuts2/UKJ1,TR,imports,all,752,
2019,nuts2/UKJ1,UA,imports,all,77,
2019,nuts2/UKJ1,RU,imports,all,127,
2019,nuts2/UKJ1,AZ,imports,all,20,
2019,nuts2/UKJ1,MK,imports,all,23,
2019,nuts2/UKJ1,XS,imports,all,100,
2019,nuts2/UKJ1,MA,imports,all,80,
