Year,NUTS Geography,HMRC Partner Geography,Flow Directions,SITC 4,Value,Marker
2019,nuts2/UKD1,MA,imports,all,1,
2019,nuts2/UKD1,EG,imports,all,3,
2019,nuts2/UKD1,ZA,imports,all,11,
2019,nuts2/UKD1,US,imports,all,124,
2019,nuts2/UKD1,CA,imports,all,9,
2019,nuts2/UKD1,CO,imports,all,1,
2019,nuts2/UKD1,BR,imports,all,13,
2019,nuts2/UKD1,CL,imports,all,30,
2019,nuts2/UKD1,AR,imports,all,1,
2019,nuts2/UKD1,IL,imports,all,1,
2019,nuts2/UKD1,SA,imports,all,67,
2019,nuts2/UKD1,KW,imports,all,1,
2019,nuts2/UKD1,BH,imports,all,1,
2019,nuts2/UKD1,QA,imports,all,2,
2019,nuts2/UKD1,AE,imports,all,3,
2019,nuts2/UKD1,OM,imports,all,7,
2019,nuts2/UKD1,PK,imports,all,4,
2019,nuts2/UKD1,IN,imports,all,17,
2019,nuts2/UKD1,BD,imports,all,17,
2019,nuts2/UKD1,LK,imports,all,4,
2019,nuts2/UKD1,TH,imports,all,10,
2019,nuts2/UKD1,VN,imports,all,20,
2019,nuts2/UKD1,ID,imports,all,12,
2019,nuts2/UKD1,MY,imports,all,8,
2019,nuts2/UKD1,SG,imports,all,7,
2019,nuts2/UKD1,CN,imports,all,152,
2019,nuts2/UKD1,KR,imports,all,9,
2019,nuts2/UKD1,JP,imports,all,9,
2019,nuts2/UKD1,TW,imports,all,8,
2019,nuts2/UKD1,HK,imports,all,16,
2019,nuts2/UKD1,AU,imports,all,12,
2019,nuts2/UKD1,NZ,imports,all,1,
2019,nuts2/UKD1,other-asia-and-oceania,imports,all,17,
2019,nuts2/UKD1,other-sub-saharan-africa,imports,all,1,
2019,nuts2/UKD3,IS,imports,all,22,
2019,nuts2/UKD3,NO,imports,all,58,
2019,nuts2/UKD3,CH,imports,all,104,
2019,nuts2/UKD3,TR,imports,all,444,
2019,nuts2/UKD3,UA,imports,all,8,
2019,nuts2/UKD3,RU,imports,all,175,
2019,nuts2/UKD3,GE,imports,all,1,
2019,nuts2/UKD3,AZ,imports,all,2,
2019,nuts2/UKD3,MK,imports,all,14,
2019,nuts2/UKD3,XS,imports,all,2,
2019,nuts2/UKD3,MA,imports,all,12,
2019,nuts2/UKD3,DZ,imports,all,5,
2019,nuts2/UKD3,EG,imports,all,17,
2019,nuts2/UKD3,GH,imports,all,1,
2019,nuts2/UKD3,NG,imports,all,4,
2019,nuts2/UKD3,GQ,imports,all,1,
2019,nuts2/UKD3,AO,imports,all,3,
2019,nuts2/UKD3,KE,imports,all,2,
2019,nuts2/UKD3,MU,imports,all,6,
2019,nuts2/UKD3,ZA,imports,all,50,
2019,nuts2/UKD3,US,imports,all,675,
2019,nuts2/UKD3,CA,imports,all,118,
2019,nuts2/UKD3,MX,imports,all,13,
2019,nuts2/UKD3,GT,imports,all,1,
2019,nuts2/UKD3,HN,imports,all,1,
2019,nuts2/UKD3,CR,imports,all,7,
2019,nuts2/UKD3,PA,imports,all,2,
2019,nuts2/UKD3,DO,imports,all,2,
2019,nuts2/UKD3,TT,imports,all,1,
2019,nuts2/UKD3,CO,imports,all,2,
2019,nuts2/UKD3,EC,imports,all,11,
2019,nuts2/UKD3,PE,imports,all,7,
2019,nuts2/UKD3,BR,imports,all,70,
2019,nuts2/UKD3,CL,imports,all,21,
2019,nuts2/UKD3,AR,imports,all,10,
2019,nuts2/UKD3,LB,imports,all,1,
2019,nuts2/UKD3,IL,imports,all,33,
2019,nuts2/UKD3,SA,imports,all,11,
2019,nuts2/UKD3,KW,imports,all,2,
2019,nuts2/UKD3,BH,imports,all,1,
2019,nuts2/UKD3,QA,imports,all,8,
2019,nuts2/UKD3,AE,imports,all,30,
2019,nuts2/UKD3,OM,imports,all,4,
2019,nuts2/UKD3,PK,imports,all,292,
2019,nuts2/UKD3,IN,imports,all,267,
2019,nuts2/UKD3,BD,imports,all,207,
2019,nuts2/UKD3,LK,imports,all,32,
2019,nuts2/UKD3,TH,imports,all,101,
2019,nuts2/UKD3,VN,imports,all,200,
2019,nuts2/UKD3,ID,imports,all,99,
2019,nuts2/UKD3,MY,imports,all,55,
2019,nuts2/UKD3,SG,imports,all,28,
2019,nuts2/UKD3,CN,imports,all,2365,
2019,nuts2/UKD3,KR,imports,all,178,
2019,nuts2/UKD3,JP,imports,all,137,
2019,nuts2/UKD3,TW,imports,all,92,
2019,nuts2/UKD3,HK,imports,all,229,
2019,nuts2/UKD3,AU,imports,all,32,
2019,nuts2/UKD3,NZ,imports,all,36,
2019,nuts2/UKD3,other-asia-and-oceania,imports,all,176,
2019,nuts2/UKD3,other-eastern-europe,imports,all,8,
2019,nuts2/UKD3,other-latin-america-and-caribbean,imports,all,2,
2019,nuts2/UKD3,other-middle-east-and-north-africa,imports,all,6,
2019,nuts2/UKD3,other-sub-saharan-africa,imports,all,4,
2019,nuts2/UKD4,IS,imports,all,1,
2019,nuts2/UKD4,NO,imports,all,50,
2019,nuts2/UKD4,CH,imports,all,38,
2019,nuts2/UKD4,TR,imports,all,149,
2019,nuts2/UKD4,UA,imports,all,1,
2019,nuts2/UKD4,RU,imports,all,152,
2019,nuts2/UKD4,AZ,imports,all,6,
2019,nuts2/UKD4,MK,imports,all,3,
2019,nuts2/UKD4,XS,imports,all,1,
2019,nuts2/UKD4,MA,imports,all,42,
2019,nuts2/UKD4,EG,imports,all,30,
2019,nuts2/UKD4,GH,imports,all,1,
2019,nuts2/UKD4,NG,imports,all,3,
2019,nuts2/UKD4,CM,imports,all,1,
2019,nuts2/UKD4,ET,imports,all,7,
2019,nuts2/UKD4,KE,imports,all,1,
2019,nuts2/UKD4,ZA,imports,all,53,
2019,nuts2/UKD4,US,imports,all,413,
2019,nuts2/UKD4,CA,imports,all,26,
2019,nuts2/UKD4,MX,imports,all,36,
2019,nuts2/UKD4,CR,imports,all,1,
2019,nuts2/UKD4,CO,imports,all,2,
2019,nuts2/UKD4,PE,imports,all,9,
2019,nuts2/UKD4,BR,imports,all,20,
2019,nuts2/UKD4,CL,imports,all,13,
2019,nuts2/UKD4,AR,imports,all,1,
2019,nuts2/UKD4,IL,imports,all,17,
2019,nuts2/UKD4,SA,imports,all,86,
2019,nuts2/UKD4,KW,imports,all,1,
2019,nuts2/UKD4,BH,imports,all,6,
2019,nuts2/UKD4,QA,imports,all,3,
2019,nuts2/UKD4,AE,imports,all,18,
2019,nuts2/UKD4,OM,imports,all,10,
2019,nuts2/UKD4,PK,imports,all,77,
2019,nuts2/UKD4,IN,imports,all,126,
2019,nuts2/UKD4,BD,imports,all,62,
2019,nuts2/UKD4,LK,imports,all,12,
2019,nuts2/UKD4,TH,imports,all,31,
2019,nuts2/UKD4,VN,imports,all,32,
2019,nuts2/UKD4,ID,imports,all,16,
2019,nuts2/UKD4,MY,imports,all,25,
2019,nuts2/UKD4,SG,imports,all,27,
2019,nuts2/UKD4,CN,imports,all,786,
2019,nuts2/UKD4,KR,imports,all,22,
2019,nuts2/UKD4,JP,imports,all,62,
2019,nuts2/UKD4,TW,imports,all,50,
2019,nuts2/UKD4,HK,imports,all,80,
2019,nuts2/UKD4,AU,imports,all,14,
2019,nuts2/UKD4,NZ,imports,all,7,
2019,nuts2/UKD4,other-asia-and-oceania,imports,all,26,
2019,nuts2/UKD4,other-eastern-europe,imports,all,2,
2019,nuts2/UKD4,other-middle-east-and-north-africa,imports,all,2,
2019,nuts2/UKD4,other-sub-saharan-africa,imports,all,12,
2019,nuts2/UKD7,IS,imports,all,3,
2019,nuts2/UKD7,NO,imports,all,91,
2019,nuts2/UKD7,CH,imports,all,40,
2019,nuts2/UKD7,TR,imports,all,124,
2019,nuts2/UKD7,UA,imports,all,14,
2019,nuts2/UKD7,RU,imports,all,18,
2019,nuts2/UKD7,XS,imports,all,5,
2019,nuts2/UKD7,MA,imports,all,10,
2019,nuts2/UKD7,DZ,imports,all,1,
2019,nuts2/UKD7,EG,imports,all,9,
2019,nuts2/UKD7,GH,imports,all,15,
2019,nuts2/UKD7,ET,imports,all,2,
2019,nuts2/UKD7,KE,imports,all,13,
2019,nuts2/UKD7,TZ,imports,all,1,
2019,nuts2/UKD7,MU,imports,all,12,
2019,nuts2/UKD7,ZA,imports,all,40,
2019,nuts2/UKD7,US,imports,all,327,
2019,nuts2/UKD7,CA,imports,all,82,
2019,nuts2/UKD7,MX,imports,all,12,
2019,nuts2/UKD7,GT,imports,all,4,
2019,nuts2/UKD7,HN,imports,all,8,
2019,nuts2/UKD7,CR,imports,all,1,
2019,nuts2/UKD7,PA,imports,all,1,
2019,nuts2/UKD7,CO,imports,all,6,
2019,nuts2/UKD7,EC,imports,all,3,
2019,nuts2/UKD7,PE,imports,all,4,
2019,nuts2/UKD7,BR,imports,all,57,
2019,nuts2/UKD7,CL,imports,all,7,
2019,nuts2/UKD7,UY,imports,all,2,
2019,nuts2/UKD7,AR,imports,all,51,
2019,nuts2/UKD7,IL,imports,all,10,
2019,nuts2/UKD7,SA,imports,all,8,
2019,nuts2/UKD7,KW,imports,all,1,
2019,nuts2/UKD7,BH,imports,all,3,
2019,nuts2/UKD7,QA,imports,all,1,
2019,nuts2/UKD7,AE,imports,all,3,
2019,nuts2/UKD7,PK,imports,all,19,
2019,nuts2/UKD7,IN,imports,all,151,
2019,nuts2/UKD7,BD,imports,all,75,
2019,nuts2/UKD7,LK,imports,all,53,
2019,nuts2/UKD7,TH,imports,all,22,
2019,nuts2/UKD7,VN,imports,all,64,
2019,nuts2/UKD7,ID,imports,all,24,
2019,nuts2/UKD7,MY,imports,all,29,
2019,nuts2/UKD7,SG,imports,all,8,
2019,nuts2/UKD7,CN,imports,all,734,
2019,nuts2/UKD7,KR,imports,all,27,
2019,nuts2/UKD7,JP,imports,all,69,
2019,nuts2/UKD7,TW,imports,all,39,
2019,nuts2/UKD7,HK,imports,all,57,
2019,nuts2/UKD7,AU,imports,all,21,
2019,nuts2/UKD7,NZ,imports,all,7,
2019,nuts2/UKD7,other-asia-and-oceania,imports,all,102,
2019,nuts2/UKD7,other-eastern-europe,imports,all,3,
2019,nuts2/UKD7,other-latin-america-and-caribbean,imports,all,7,
2019,nuts2/UKD7,other-middle-east-and-north-africa,imports,all,1,
2019,nuts2/UKD7,other-sub-saharan-africa,imports,all,58,
2019,nuts2/UKM7,IS,imports,all,23,
2019,nuts2/UKM7,NO,imports,all,365,
2019,nuts2/UKM7,CH,imports,all,47,
2019,nuts2/UKM7,TR,imports,all,90,
2019,nuts2/UKM7,UA,imports,all,10,
2019,nuts2/UKM7,RU,imports,all,126,
2019,nuts2/UKM7,GE,imports,all,1,
2019,nuts2/UKM7,AZ,imports,all,2,
2019,nuts2/UKM7,KZ,imports,all,8,
2019,nuts2/UKM7,MK,imports,all,5,
2019,nuts2/UKM7,XS,imports,all,4,
2019,nuts2/UKM7,MA,imports,all,2,
2019,nuts2/UKM7,DZ,imports,all,14,
2019,nuts2/UKM7,EG,imports,all,13,
2019,nuts2/UKM7,GH,imports,all,7,
2019,nuts2/UKM7,NG,imports,all,91,
2019,nuts2/UKM7,GQ,imports,all,1,
2019,nuts2/UKM7,AO,imports,all,2,
2019,nuts2/UKM7,ET,imports,all,1,
2019,nuts2/UKM7,KE,imports,all,1,
2019,nuts2/UKM7,MU,imports,all,1,
2019,nuts2/UKM7,ZA,imports,all,89,
2019,nuts2/UKM7,US,imports,all,805,
2019,nuts2/UKM7,CA,imports,all,61,
2019,nuts2/UKM7,MX,imports,all,14,
2019,nuts2/UKM7,GT,imports,all,5,
2019,nuts2/UKM7,HN,imports,all,1,
2019,nuts2/UKM7,CR,imports,all,6,
2019,nuts2/UKM7,PA,imports,all,1,
2019,nuts2/UKM7,DO,imports,all,3,
2019,nuts2/UKM7,TT,imports,all,1,
2019,nuts2/UKM7,CO,imports,all,16,
2019,nuts2/UKM7,VE,imports,all,5,
2019,nuts2/UKM7,EC,imports,all,1,
2019,nuts2/UKM7,PE,imports,all,4,
2019,nuts2/UKM7,BR,imports,all,40,
2019,nuts2/UKM7,CL,imports,all,13,
2019,nuts2/UKM7,UY,imports,all,4,
2019,nuts2/UKM7,AR,imports,all,4,
2019,nuts2/UKM7,IL,imports,all,10,
2019,nuts2/UKM7,SA,imports,all,29,
2019,nuts2/UKM7,KW,imports,all,6,
2019,nuts2/UKM7,BH,imports,all,5,
2019,nuts2/UKM7,QA,imports,all,13,
2019,nuts2/UKM7,AE,imports,all,11,
2019,nuts2/UKM7,OM,imports,all,2,
2019,nuts2/UKM7,PK,imports,all,56,
2019,nuts2/UKM7,IN,imports,all,110,
2019,nuts2/UKM7,BD,imports,all,87,
2019,nuts2/UKM7,LK,imports,all,17,
2019,nuts2/UKM7,TH,imports,all,71,
2019,nuts2/UKM7,VN,imports,all,75,
2019,nuts2/UKM7,ID,imports,all,9,
2019,nuts2/UKM7,MY,imports,all,29,
2019,nuts2/UKM7,SG,imports,all,48,
2019,nuts2/UKM7,CN,imports,all,630,
2019,nuts2/UKM7,KR,imports,all,42,
2019,nuts2/UKM7,JP,imports,all,110,
2019,nuts2/UKM7,TW,imports,all,42,
2019,nuts2/UKM7,HK,imports,all,72,
2019,nuts2/UKM7,AU,imports,all,22,
2019,nuts2/UKM7,NZ,imports,all,7,
2019,nuts2/UKM7,other-asia-and-oceania,imports,all,31,
2019,nuts2/UKM7,other-eastern-europe,imports,all,2,
2019,nuts2/UKM7,other-latin-america-and-caribbean,imports,all,19,
2019,nuts2/UKM7,other-middle-east-and-north-africa,imports,all,4,
2019,nuts2/UKM7,other-sub-saharan-africa,imports,all,2,
2019,nuts2/UKM7,other-western-europe,imports,all,7,
2019,nuts2/UKM6,IS,imports,all,9,
2019,nuts2/UKM6,NO,imports,all,65,
2019,nuts2/UKM6,CH,imports,all,13,
2019,nuts2/UKM6,TR,imports,all,19,
2019,nuts2/UKM6,RU,imports,all,11,
2019,nuts2/UKM6,XS,imports,all,1,
2019,nuts2/UKM6,EG,imports,all,1,
2019,nuts2/UKM6,ET,imports,all,2,
2019,nuts2/UKM6,ZA,imports,all,2,
2019,nuts2/UKM6,US,imports,all,122,
2019,nuts2/UKM6,CA,imports,all,4,
2019,nuts2/UKM6,MX,imports,all,3,
2019,nuts2/UKM6,GT,imports,all,2,
2019,nuts2/UKM6,CO,imports,all,1,
2019,nuts2/UKM6,BR,imports,all,5,
2019,nuts2/UKM6,CL,imports,all,5,
2019,nuts2/UKM6,AR,imports,all,2,
2019,nuts2/UKM6,IL,imports,all,2,
2019,nuts2/UKM6,SA,imports,all,1,
2019,nuts2/UKM6,KW,imports,all,1,
2019,nuts2/UKM6,BH,imports,all,1,
2019,nuts2/UKM6,AE,imports,all,2,
2019,nuts2/UKM6,PK,imports,all,3,
2019,nuts2/UKM6,IN,imports,all,20,
2019,nuts2/UKM6,BD,imports,all,18,
2019,nuts2/UKM6,LK,imports,all,3,
2019,nuts2/UKM6,TH,imports,all,5,
2019,nuts2/UKM6,VN,imports,all,8,
2019,nuts2/UKM6,ID,imports,all,1,
2019,nuts2/UKM6,MY,imports,all,2,
2019,nuts2/UKM6,SG,imports,all,10,
2019,nuts2/UKM6,CN,imports,all,104,
2019,nuts2/UKM6,KR,imports,all,11,
2019,nuts2/UKM6,JP,imports,all,33,
2019,nuts2/UKM6,TW,imports,all,3,
2019,nuts2/UKM6,HK,imports,all,9,
2019,nuts2/UKM6,AU,imports,all,12,
2019,nuts2/UKM6,NZ,imports,all,3,
2019,nuts2/UKM6,other-asia-and-oceania,imports,all,8,
2019,nuts2/UKM6,other-latin-america-and-caribbean,imports,all,6,
2019,nuts2/UKM6,other-western-europe,imports,all,6,
2019,nuts2/UKM5,IS,imports,all,7,
2019,nuts2/UKM5,NO,imports,all,496,
2019,nuts2/UKM5,CH,imports,all,10,
2019,nuts2/UKM5,TR,imports,all,26,
2019,nuts2/UKM5,UA,imports,all,1,
2019,nuts2/UKM5,RU,imports,all,62,
2019,nuts2/UKM5,AZ,imports,all,8,
2019,nuts2/UKM5,KZ,imports,all,7,
2019,nuts2/UKM5,XS,imports,all,1,
2019,nuts2/UKM5,MA,imports,all,2,
2019,nuts2/UKM5,DZ,imports,all,1,
2019,nuts2/UKM5,EG,imports,all,21,
2019,nuts2/UKM5,CI,imports,all,2,
2019,nuts2/UKM5,GH,imports,all,6,
2019,nuts2/UKM5,NG,imports,all,20,
2019,nuts2/UKM5,CM,imports,all,1,
2019,nuts2/UKM5,GQ,imports,all,11,
2019,nuts2/UKM5,CD,imports,all,1,
2019,nuts2/UKM5,AO,imports,all,4,
2019,nuts2/UKM5,ZA,imports,all,3,
2019,nuts2/UKM5,US,imports,all,564,
2019,nuts2/UKM5,CA,imports,all,52,
2019,nuts2/UKM5,MX,imports,all,22,
2019,nuts2/UKM5,TT,imports,all,30,
2019,nuts2/UKM5,CO,imports,all,1,
2019,nuts2/UKM5,VE,imports,all,2,
2019,nuts2/UKM5,EC,imports,all,1,
2019,nuts2/UKM5,PE,imports,all,24,
2019,nuts2/UKM5,BR,imports,all,100,
2019,nuts2/UKM5,CL,imports,all,2,
2019,nuts2/UKM5,AR,imports,all,7,
2019,nuts2/UKM5,IQ,imports,all,1,
2019,nuts2/UKM5,IL,imports,all,14,
2019,nuts2/UKM5,SA,imports,all,9,
2019,nuts2/UKM5,KW,imports,all,2,
2019,nuts2/UKM5,BH,imports,all,1,
2019,nuts2/UKM5,QA,imports,all,18,
2019,nuts2/UKM5,AE,imports,all,47,
2019,nuts2/UKM5,OM,imports,all,4,
2019,nuts2/UKM5,PK,imports,all,7,
2019,nuts2/UKM5,IN,imports,all,26,
2019,nuts2/UKM5,BD,imports,all,17,
2019,nuts2/UKM5,LK,imports,all,3,
2019,nuts2/UKM5,TH,imports,all,11,
2019,nuts2/UKM5,VN,imports,all,8,
2019,nuts2/UKM5,ID,imports,all,6,
2019,nuts2/UKM5,MY,imports,all,70,
2019,nuts2/UKM5,SG,imports,all,150,
2019,nuts2/UKM5,CN,imports,all,188,
2019,nuts2/UKM5,KR,imports,all,6,
2019,nuts2/UKM5,JP,imports,all,26,
2019,nuts2/UKM5,TW,imports,all,7,
2019,nuts2/UKM5,HK,imports,all,9,
2019,nuts2/UKM5,AU,imports,all,11,
2019,nuts2/UKM5,NZ,imports,all,4,
2019,nuts2/UKM5,other-asia-and-oceania,imports,all,8,
2019,nuts2/UKM5,other-latin-america-and-caribbean,imports,all,2,
2019,nuts2/UKM5,other-middle-east-and-north-africa,imports,all,1,
2019,nuts2/UKM5,other-sub-saharan-africa,imports,all,3,
2019,nuts2/sc-energy,NO,imports,all,1399,
2019,nuts2/UKM9,IS,imports,all,1,
2019,nuts2/UKM9,NO,imports,all,66,
2019,nuts2/UKM9,CH,imports,all,32,
2019,nuts2/UKM9,TR,imports,all,42,
2019,nuts2/UKM9,RU,imports,all,29,
2019,nuts2/UKM9,AZ,imports,all,8,
2019,nuts2/UKM9,KZ,imports,all,2,
2019,nuts2/UKM9,MK,imports,all,1,
2019,nuts2/UKM9,XS,imports,all,3,
2019,nuts2/UKM9,MA,imports,all,3,
2019,nuts2/UKM9,EG,imports,all,7,
2019,nuts2/UKM9,AO,imports,all,3,
2019,nuts2/UKM9,ET,imports,all,12,
2019,nuts2/UKM9,KE,imports,all,3,
2019,nuts2/UKM9,ZA,imports,all,56,
2019,nuts2/UKM9,US,imports,all,951,
2019,nuts2/UKM9,CA,imports,all,14,
2019,nuts2/UKM9,MX,imports,all,2,
2019,nuts2/UKM9,CR,imports,all,1,
2019,nuts2/UKM9,TT,imports,all,1,
2019,nuts2/UKM9,EC,imports,all,4,
2019,nuts2/UKM9,PE,imports,all,3,
2019,nuts2/UKM9,BR,imports,all,25,
2019,nuts2/UKM9,CL,imports,all,9,
2019,nuts2/UKM9,AR,imports,all,1,
2019,nuts2/UKM9,IL,imports,all,6,
2019,nuts2/UKM9,SA,imports,all,22,
2019,nuts2/UKM9,KW,imports,all,6,
2019,nuts2/UKM9,BH,imports,all,7,
2019,nuts2/UKM9,QA,imports,all,56,
2019,nuts2/UKM9,AE,imports,all,143,
2019,nuts2/UKM9,OM,imports,all,7,
2019,nuts2/UKM9,PK,imports,all,10,
2019,nuts2/UKM9,IN,imports,all,125,
2019,nuts2/UKM9,BD,imports,all,27,
2019,nuts2/UKM9,LK,imports,all,5,
2019,nuts2/UKM9,TH,imports,all,28,
2019,nuts2/UKM9,VN,imports,all,9,
2019,nuts2/UKM9,ID,imports,all,3,
2019,nuts2/UKM9,MY,imports,all,186,
2019,nuts2/UKM9,SG,imports,all,110,
2019,nuts2/UKM9,CN,imports,all,274,
2019,nuts2/UKM9,KR,imports,all,41,
2019,nuts2/UKM9,JP,imports,all,84,
2019,nuts2/UKM9,TW,imports,all,26,
2019,nuts2/UKM9,HK,imports,all,43,
2019,nuts2/UKM9,AU,imports,all,7,
2019,nuts2/UKM9,NZ,imports,all,7,
2019,nuts2/UKM9,other-asia-and-oceania,imports,all,21,
2019,nuts2/UKM9,other-eastern-europe,imports,all,1,
2019,nuts2/UKM9,other-latin-america-and-caribbean,imports,all,1,
2019,nuts2/UKM9,other-middle-east-and-north-africa,imports,all,3,
2019,nuts2/UKM8,IS,imports,all,1,
2019,nuts2/UKM8,NO,imports,all,31,
2019,nuts2/UKM8,CH,imports,all,55,
2019,nuts2/UKM8,TR,imports,all,81,
2019,nuts2/UKM8,UA,imports,all,49,
2019,nuts2/UKM8,RU,imports,all,137,
2019,nuts2/UKM8,GE,imports,all,1,
2019,nuts2/UKM8,KZ,imports,all,24,
2019,nuts2/UKM8,XS,imports,all,4,
2019,nuts2/UKM8,MA,imports,all,1,
2019,nuts2/UKM8,EG,imports,all,8,
2019,nuts2/UKM8,NG,imports,all,2,
2019,nuts2/UKM8,CM,imports,all,2,
2019,nuts2/UKM8,AO,imports,all,1,
2019,nuts2/UKM8,ET,imports,all,9,
2019,nuts2/UKM8,KE,imports,all,1,
2019,nuts2/UKM8,MU,imports,all,3,
2019,nuts2/UKM8,ZA,imports,all,17,
2019,nuts2/UKM8,US,imports,all,448,
2019,nuts2/UKM8,CA,imports,all,95,
2019,nuts2/UKM8,MX,imports,all,13,
2019,nuts2/UKM8,GT,imports,all,2,
2019,nuts2/UKM8,CR,imports,all,26,
2019,nuts2/UKM8,CO,imports,all,3,
2019,nuts2/UKM8,PE,imports,all,2,
2019,nuts2/UKM8,BR,imports,all,25,
2019,nuts2/UKM8,CL,imports,all,16,
2019,nuts2/UKM8,UY,imports,all,1,
2019,nuts2/UKM8,AR,imports,all,87,
2019,nuts2/UKM8,LB,imports,all,1,
2019,nuts2/UKM8,IL,imports,all,10,
2019,nuts2/UKM8,SA,imports,all,35,
2019,nuts2/UKM8,KW,imports,all,6,
2019,nuts2/UKM8,BH,imports,all,7,
2019,nuts2/UKM8,QA,imports,all,3,
2019,nuts2/UKM8,AE,imports,all,16,
2019,nuts2/UKM8,OM,imports,all,4,
2019,nuts2/UKM8,PK,imports,all,15,
2019,nuts2/UKM8,IN,imports,all,81,
2019,nuts2/UKM8,BD,imports,all,62,
2019,nuts2/UKM8,LK,imports,all,12,
2019,nuts2/UKM8,TH,imports,all,23,
2019,nuts2/UKM8,VN,imports,all,33,
2019,nuts2/UKM8,ID,imports,all,13,
2019,nuts2/UKM8,MY,imports,all,70,
2019,nuts2/UKM8,SG,imports,all,36,
2019,nuts2/UKM8,CN,imports,all,1605,
2019,nuts2/UKM8,KR,imports,all,22,
2019,nuts2/UKM8,JP,imports,all,81,
2019,nuts2/UKM8,TW,imports,all,23,
2019,nuts2/UKM8,HK,imports,all,87,
2019,nuts2/UKM8,AU,imports,all,20,
2019,nuts2/UKM8,NZ,imports,all,12,
2019,nuts2/UKM8,other-asia-and-oceania,imports,all,24,
2019,nuts2/UKM8,other-eastern-europe,imports,all,9,
2019,nuts2/UKM8,other-latin-america-and-caribbean,imports,all,7,
2019,nuts2/UKM8,other-middle-east-and-north-africa,imports,all,1,
2019,nuts2/UKM8,other-sub-saharan-africa,imports,all,1,
2019,nuts2/UKJ1,IS,imports,all,5,
2019,nuts2/UKJ1,NO,imports,all,49,
2019,nuts2/UKJ1,CH,imports,all,343,
2019,nuts2/UKJ1,TR,imports,all,739,
2019,nuts2/UKJ1,UA,imports,all,36,
2019,nuts2/UKJ1,RU,imports,all,108,
2019,nuts2/UKJ1,AZ,imports,all,1,
2019,nuts2/UKJ1,MK,imports,all,6,
2019,nuts2/UKJ1,XS,imports,all,7,
2019,nuts2/UKJ1,MA,imports,all,4,
2019,nuts2/UKJ1,DZ,imports,all,2,
2019,nuts2/UKJ1,EG,imports,all,23,
2019,nuts2/UKJ1,CI,imports,all,23,
2019,nuts2/UKJ1,GH,imports,all,5,
2019,nuts2/UKJ1,NG,imports,all,1,
2019,nuts2/UKJ1,CM,imports,all,1,
2019,nuts2/UKJ1,AO,imports,all,1,
2019,nuts2/UKJ1,KE,imports,all,2,
2019,nuts2/UKJ1,MU,imports,all,4,
2019,nuts2/UKJ1,ZA,imports,all,90,
2019,nuts2/UKJ1,US,imports,all,1869,
2019,nuts2/UKJ1,CA,imports,all,174,
2019,nuts2/UKJ1,MX,imports,all,117,
2019,nuts2/UKJ1,GT,imports,all,5,
2019,nuts2/UKJ1,HN,imports,all,2,
2019,nuts2/UKJ1,CR,imports,all,5,
2019,nuts2/UKJ1,DO,imports,all,3,
2019,nuts2/UKJ1,TT,imports,all,2,
2019,nuts2/UKJ1,CO,imports,all,3,
2019,nuts2/UKJ1,EC,imports,all,1,
2019,nuts2/UKJ1,PE,imports,all,33,
2019,nuts2/UKJ1,BR,imports,all,16,
2019,nuts2/UKJ1,CL,imports,all,66,
2019,nuts2/UKJ1,UY,imports,all,2,
2019,nuts2/UKJ1,AR,imports,all,79,
2019,nuts2/UKJ1,LB,imports,all,1,
2019,nuts2/UKJ1,IL,imports,all,61,
2019,nuts2/UKJ1,JO,imports,all,1,
2019,nuts2/UKJ1,SA,imports,all,39,
2019,nuts2/UKJ1,KW,imports,all,29,
2019,nuts2/UKJ1,BH,imports,all,11,
2019,nuts2/UKJ1,QA,imports,all,9,
2019,nuts2/UKJ1,AE,imports,all,78,
2019,nuts2/UKJ1,OM,imports,all,8,
2019,nuts2/UKJ1,PK,imports,all,33,
2019,nuts2/UKJ1,IN,imports,all,351,
2019,nuts2/UKJ1,BD,imports,all,101,
2019,nuts2/UKJ1,LK,imports,all,22,
2019,nuts2/UKJ1,TH,imports,all,290,
2019,nuts2/UKJ1,VN,imports,all,116,
2019,nuts2/UKJ1,ID,imports,all,51,
2019,nuts2/UKJ1,MY,imports,all,140,
2019,nuts2/UKJ1,SG,imports,all,87,
2019,nuts2/UKJ1,CN,imports,all,2697,
2019,nuts2/UKJ1,KR,imports,all,441,
2019,nuts2/UKJ1,JP,imports,all,875,
2019,nuts2/UKJ1,TW,imports,all,165,
2019,nuts2/UKJ1,HK,imports,all,672,
2019,nuts2/UKJ1,AU,imports,all,65,
2019,nuts2/UKJ1,NZ,imports,all,83,
2019,nuts2/UKJ1,other-asia-and-oceania,imports,all,68,
2019,nuts2/UKJ1,other-eastern-europe,imports,all,2,
2019,nuts2/UKJ1,other-latin-america-and-caribbean,imports,all,3,
2019,nuts2/UKJ1,other-middle-east-and-north-africa,imports,all,17,
2019,nuts2/UKJ1,other-sub-saharan-africa,imports,all,5,
2019,nuts2/UKJ3,IS,imports,all,1,
2019,nuts2/UKJ3,NO,imports,all,734,
2019,nuts2/UKJ3,CH,imports,all,229,
2019,nuts2/UKJ3,TR,imports,all,119,
2019,nuts2/UKJ3,UA,imports,all,13,
2019,nuts2/UKJ3,RU,imports,all,342,
2019,nuts2/UKJ3,AZ,imports,all,12,
2019,nuts2/UKJ3,XS,imports,all,5,
2019,nuts2/UKJ3,MA,imports,all,22,
