Investment Direction,Year,International Trade Basis,FDI Area,FDI Component,FDI Industry,Value,Marker
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,14214.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",16989.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",24818.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,18495.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Financial services,110109.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",25565.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,10878.0,
outward,2019,BPM6,The Americas,Total Net Fdi International Investment Position Abroad At End Period,Other services,28550.0,
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,2.0,
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,itis-nil
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Financial services,8014.0,
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",1.0,
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,,disclosive
outward,2016,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other services,,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",131.0,
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,itis-nil
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Financial services,17750.0,
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",1.0,
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,,disclosive
outward,2017,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other services,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,itis-nil
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,itis-nil
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",,itis-nil
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,itis-nil
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,2.0,
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,itis-nil
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,itis-nil
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Financial services,13916.0,
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",-2.0,
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,,disclosive
outward,2018,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other services,,itis-nil
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,itis-nil
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",1500.0,
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",,itis-nil
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,itis-nil
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,-2.0,
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,itis-nil
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,itis-nil
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Financial services,16024.0,
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",2.0,
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,1.0,
outward,2019,BPM6,Bermuda,Total Net Fdi International Investment Position Abroad At End Period,Other services,,itis-nil
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",168.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,642.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",17.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,126.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,424.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",1.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Construction,1.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",-67.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,539.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Financial services,599.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",506.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,447.0,
outward,2016,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other services,,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",169.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,133.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",18.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,213.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Construction,,itis-nil
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",16.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,681.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Financial services,612.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",494.0,
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,,disclosive
outward,2017,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other services,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",150.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,90.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",16.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,149.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Construction,1.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",49.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Financial services,521.0,
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other services,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",1053.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",205.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,92.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,161.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",60.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,33.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Financial services,641.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",457.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,376.0,
outward,2019,BPM6,Brazil,Total Net Fdi International Investment Position Abroad At End Period,Other services,1013.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,12.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,516.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",11.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,63.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,852.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",256.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,40.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,disclosive
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Financial services,10146.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",620.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,314.0,
outward,2016,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other services,595.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,8.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",2187.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,444.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",1.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,151.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,615.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",469.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,77.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Financial services,13329.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",908.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,777.0,
outward,2017,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other services,657.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",22.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,5.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,308.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",12.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,157.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,686.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Construction,2.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",614.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,79.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,,disclosive
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Financial services,13026.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",968.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,1059.0,
outward,2018,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other services,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",1.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,4.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,422.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",8.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,593.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Construction,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",478.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,-2231.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Financial services,13942.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",992.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,1995.0,
outward,2019,BPM6,Canada,Total Net Fdi International Investment Position Abroad At End Period,Other services,516.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",34.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,itis-nil
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Metal and machinery products,162.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Computer, electronic and optical products",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Transport equipment,,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Other manufacturing,16.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Electricity, gas, water and waste",,itis-nil
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Construction,1.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Transportation & storage,50.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Information and communication,7.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Financial services,360.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Professional, scientific & technical services",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Administrative and support service activities,105.0,
outward,2016,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Other services,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Mining & quarrying,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,"Food products, beverages & tobacco products",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi International Investment Position Abroad At End Period,Textiles & wood activities,,itis-nil
